acc_x,speed_x_km,time,acc_y,speed_y_km,speed,label
-1.1233793,-26.4760,492,-0.67834413,-98.5673,102,0
-1.3444215,-26.4760,492,-1.1193674,-98.5673,102,0
-1.1761224,-30.7100,493,-0.77823186,-101.3690,106,0
-1.7316601,-36.9440,494,-0.95038414,-104.7903,111,0
-1.6344773,-36.9440,494,-0.6447441,-104.7903,111,0
-1.6454118,-42.8675,495,-1.4659209,-110.0677,118,0
-1.642293,-42.8675,495,-0.60170686,-110.0677,118,0
-0.789094,-45.7082,496,-0.043475434,-110.2242,119,0
-0.98752,-45.7082,496,-0.092484735,-110.2242,119,0
0.41738105,-44.2056,497,-0.01581563,-110.2811,119,0
-0.9060594,-44.2056,497,0.5228156,-110.2811,119,0
-1.1143024,-48.2171,498,1.2803574,-105.6718,116,0
-1.3889589,-48.2171,498,-0.5083616,-105.6718,116,0
-1.1750665,-52.4474,499,-0.7127226,-108.2376,120,0
-1.4542642,-57.6827,500,0.43722063,-106.6636,121,0
-1.0264989,-57.6827,500,-0.7705251,-106.6636,121,0
1.3039691,-52.9884,501,1.4073642,-101.5971,115,0
-1.6434488,-52.9884,501,-0.1535056,-101.5971,115,0
0.08744979,-52.6736,502,0.71516687,-99.0225,112,0
-0.60225725,-52.6736,502,-0.46419936,-99.0225,112,0
-0.13324142,-53.1533,503,0.33982992,-97.7991,111,0
0.2156558,-53.1533,503,-0.058944494,-97.7991,111,0
0.74117136,-50.4851,504,0.9396384,-94.4164,107,0
-0.8237213,-50.4851,504,-0.1829179,-94.4164,107,0
0.27563393,-49.4928,505,0.8602148,-91.3197,104,0
-0.5688418,-49.4928,505,0.33157626,-91.3197,104,0
0.2837305,-48.4713,506,0.5471759,-89.3498,102,0
0.14793992,-47.9388,507,0.41691452,-87.8489,100,0
-0.24687171,-47.9388,507,0.18966982,-87.8489,100,0
-1.3046564,-52.6355,508,0.894517,-84.6287,100,0
-1.7185764,-52.6355,508,-0.21150875,-84.6287,100,0
-1.7594755,-58.9696,509,-0.8770875,-87.7862,106,0
-0.74889266,-58.9696,509,0.29039565,-87.7862,106,0
0.60336876,-56.7975,510,1.5125134,-82.3411,100,0
-0.30998766,-56.7975,510,1.1479033,-82.3411,100,0
1.6197045,-50.9666,511,0.18361342,-81.6801,96,0
0.41171062,-50.9666,511,-0.1767698,-81.6801,96,0
0.7001283,-48.4461,512,0.07888436,-81.3961,95,0
0.4987948,-48.4461,512,0.4043907,-81.3961,95,0
0.5609641,-46.4266,513,0.7526165,-78.6867,91,0
0.1784277,-45.7843,514,0.11691794,-78.2658,91,0
0.8763585,-45.7843,514,-0.65751237,-78.2658,91,0
1.0290716,-42.0796,515,-1.0598958,-82.0814,92,0
1.2787864,-42.0796,515,0.53546023,-82.0814,92,0
0.8211496,-39.1235,516,-0.29855976,-83.1563,92,0
-0.48321033,-39.1235,516,0.1946895,-83.1563,92,0
0.18583965,-38.4545,517,-0.009531289,-83.1906,92,0
0.43719864,-38.4545,517,-0.60542566,-83.1906,92,0
0.8248074,-35.4852,518,0.4792506,-81.4653,89,0
-0.7552192,-35.4852,518,-0.271029,-81.4653,89,0
0.2688098,-34.5175,519,0.43664575,-79.8933,87,0
0.25881934,-34.5175,519,-0.21497312,-79.8933,87,0
-0.093703985,-34.8548,520,-1.5082253,-85.3230,92,0
-0.3516302,-36.1207,521,-0.22719339,-86.1408,93,0
-0.005416155,-36.1207,521,0.57293844,-86.1408,93,0
1.0038338,-32.5069,522,-0.63604915,-88.4306,94,0
0.70077014,-32.5069,522,-0.43521798,-88.4306,94,0
0.64851165,-30.1722,523,-0.14566678,-88.9550,94,0
0.3094206,-30.1722,523,0.33549526,-88.9550,94,0
-0.12817478,-30.6337,524,-0.4488916,-90.5710,96,0
0.012827158,-30.6337,524,-0.66252506,-90.5710,96,0
0.13339996,-30.1534,525,-0.37381345,-91.9168,97,0
-0.6126785,-30.1534,525,0.0809478,-91.9168,97,0
-0.44207907,-31.7449,526,-0.9701083,-95.4092,101,0
-0.9880626,-35.3019,527,0.47084612,-93.7141,100,0
-1.2130157,-35.3019,527,-0.1089139,-93.7141,100,0
-0.009904504,-35.3376,528,-0.031591415,-93.8278,100,0
0.6364769,-35.3376,528,2.2738323,-93.8278,100,0
-1.2156482,-39.7139,529,0.34085906,-92.6007,101,0
-0.19585133,-39.7139,529,2.034685,-92.6007,101,0
-0.9715093,-43.2113,530,0.6776272,-90.1613,100,0
-0.420884,-43.2113,530,-1.1003197,-90.1613,100,0
-0.07666731,-43.4873,531,0.060513973,-89.9434,100,0
-0.24298453,-43.4873,531,-0.9406243,-89.9434,100,0
0.51627886,-41.6287,532,-0.09710498,-90.2930,99,0
3.460945,-41.6287,532,0.33412617,-90.2930,99,0
-0.7949834,-44.4907,533,-1.0536178,-94.0860,104,0
0.59974277,-42.3316,534,-0.4389522,-95.6663,105,0
-0.049845815,-42.3316,534,0.1309028,-95.6663,105,0
1.0352476,-38.6047,535,0.56940544,-93.6164,101,0
0.41493106,-38.6047,535,-0.27109724,-93.6164,101,0
1.4145677,-33.5123,536,0.3887788,-92.2168,98,0
0.86557174,-33.5123,536,-1.1967406,-92.2168,98,0
-0.844187,-36.5513,537,-0.3103611,-93.3341,100,0
-0.43536854,-36.5513,537,0.5495569,-93.3341,100,0
0.10414004,-36.1764,538,0.20133662,-92.6093,99,0
-0.34915757,-36.1764,538,-1.2490311,-92.6093,99,0
-1.3925815,-41.1897,539,-0.67527676,-95.0403,104,0
-1.3925815,-41.1897,540,-0.67527676,-95.0403,104,0
