AccX,AccY,AccZ,Class,Timestamp,brake
-0.8326191,-0.20447794,0.38987827,AGGRESSIVE,3582754,0
-2.4302146,-3.1602771,0.5067835,AGGRESSIVE,3582755,1
1.9324774,0.073471665,1.2581749,AGGRESSIVE,3582755,1
1.2269734,0.15767837,4.520234,AGGRESSIVE,3582756,0
-0.8713553,-0.3979276,1.1178284,AGGRESSIVE,3582756,0
1.3222538,-2.0427089,0.7457247,AGGRESSIVE,3582757,0
0.5552912,0.30719534,-1.3199768,AGGRESSIVE,3582757,0
0.63624275,0.8267425,-1.0593328,AGGRESSIVE,3582758,0
0.117442966,0.30748764,3.237234,AGGRESSIVE,3582758,0
-0.6650233,-2.536031,-0.9732876,AGGRESSIVE,3582759,0
-0.8947369,0.42971182,-0.17011261,AGGRESSIVE,3582759,0
0.48207593,0.15357505,1.7431021,AGGRESSIVE,3582760,0
-0.5078242,0.54503703,-0.6384096,AGGRESSIVE,3582760,0
1.2051915,-0.4990442,-1.2070923,AGGRESSIVE,3582761,0
-1.1508532,-0.72685254,2.481412,AGGRESSIVE,3582762,0
-0.44805777,0.42537573,-4.188234,AGGRESSIVE,3582762,0
-1.1948255,0.26879558,-2.1659412,AGGRESSIVE,3582763,0
0.22745836,-0.050431192,1.1893616,AGGRESSIVE,3582763,0
0.9581765,1.1174123,-0.8909693,AGGRESSIVE,3582764,0
0.5572423,-1.0074586,0.5088005,AGGRESSIVE,3582764,0
-0.45268786,-1.3135023,0.5523281,AGGRESSIVE,3582765,0
0.07476652,-0.17200379,-2.1068382,AGGRESSIVE,3582765,0
-0.113220334,1.850325,-1.6182909,AGGRESSIVE,3582766,0
0.85401237,0.40861845,0.8123045,AGGRESSIVE,3582766,0
-1.5237477,-0.003768742,-0.23321152,AGGRESSIVE,3582767,0
-0.43849683,-0.27819264,-0.6704998,AGGRESSIVE,3582768,0
0.40513933,-0.5953199,-0.84780025,AGGRESSIVE,3582768,0
-0.07666528,-0.68525594,0.1908617,AGGRESSIVE,3582769,0
-0.42821336,-0.5062046,0.9978199,AGGRESSIVE,3582769,0
0.77742124,-0.592228,-1.2109022,AGGRESSIVE,3582770,0
0.63510966,1.2856597,-0.19039822,AGGRESSIVE,3582770,0
0.029513597,0.6656641,-0.9313326,AGGRESSIVE,3582771,0
-1.1812735,0.4698587,-0.48647213,AGGRESSIVE,3582771,0
-0.8413522,2.458023,0.50671864,AGGRESSIVE,3582772,0
-0.9565152,0.9717101,-1.9959741,AGGRESSIVE,3582772,0
0.9123528,-0.7151752,-1.1253033,AGGRESSIVE,3582773,0
-0.7218658,-0.037596643,4.0317345,AGGRESSIVE,3582773,0
1.8782642,0.11670315,0.18938541,AGGRESSIVE,3582774,0
0.069129705,1.4951698,-0.48865223,AGGRESSIVE,3582775,0
-0.30557394,-0.23133272,0.13895607,AGGRESSIVE,3582775,0
-0.47796,0.55618566,-0.58373547,AGGRESSIVE,3582776,0
0.42849803,-0.4617567,0.8209162,AGGRESSIVE,3582776,0
-0.67293465,-1.0872225,0.9106417,AGGRESSIVE,3582777,0
-0.5126487,0.29796648,-0.45265198,AGGRESSIVE,3582777,0
0.45535088,-0.9627704,0.9121218,AGGRESSIVE,3582778,0
-0.47423017,-1.3929006,1.9546328,AGGRESSIVE,3582778,0
-0.45978022,-1.4692869,-0.26419163,AGGRESSIVE,3582779,0
-0.22302544,-1.3543774,-1.0078468,AGGRESSIVE,3582779,0
-1.0316378,-0.36958033,0.4458866,AGGRESSIVE,3582780,0
0.54381895,0.31823707,0.27976608,AGGRESSIVE,3582780,0
1.2783573,2.7906985,2.0171404,AGGRESSIVE,3582781,0
-0.4428122,1.8444101,-0.19334602,AGGRESSIVE,3582782,0
1.836803,2.940623,-0.9748812,AGGRESSIVE,3582782,0
-0.442299,1.8476584,1.1767073,AGGRESSIVE,3582783,0
-0.7507992,0.76247936,2.791296,AGGRESSIVE,3582783,0
-0.7923492,0.95108724,-0.07748985,AGGRESSIVE,3582784,0
0.885093,-0.8465764,0.4308195,AGGRESSIVE,3582784,0
0.86842394,1.1516722,-0.46403313,AGGRESSIVE,3582785,0
0.21034074,0.69006795,-0.5060415,AGGRESSIVE,3582785,0
0.4496529,0.021067977,0.43426323,AGGRESSIVE,3582786,0
