AccX,AccY,AccZ,Class,Timestamp,brake
0.43164825,-1.3131849,0.42152596,SLOW,3583123,0
-0.03476286,0.043962777,-1.7048554,SLOW,3583124,0
0.8114109,0.22446519,0.29572868,SLOW,3583124,0
1.5654013,-0.6560854,-0.3070774,SLOW,3583125,0
0.48964286,0.34029108,1.9145727,SLOW,3583125,0
-0.15950322,0.4546013,-0.27448082,SLOW,3583126,0
2.511154,-0.29194605,4.369581,SLOW,3583126,0
0.2280097,-0.12890595,-2.0877018,SLOW,3583127,0
0.5560188,0.06345934,-0.8335314,SLOW,3583127,0
-0.14445281,0.033744156,0.082408905,SLOW,3583128,0
1.958133,0.4540987,0.7373352,SLOW,3583128,0
0.24572563,-0.6248729,-0.54160595,SLOW,3583129,0
-0.26774716,-0.59156716,0.63525295,SLOW,3583129,0
-0.24742341,-0.65614873,-0.4970436,SLOW,3583130,0
-0.061902046,-0.2153238,0.7476711,SLOW,3583131,0
0.9887514,0.7567726,-0.81177235,SLOW,3583131,0
0.3442576,-1.2636533,-0.62236977,SLOW,3583132,0
-0.73482275,-0.6511076,-0.5313339,SLOW,3583132,0
0.44402528,-1.1202362,0.33286762,SLOW,3583133,0
1.2650019,-0.97448015,0.41671848,SLOW,3583133,0
0.61596763,0.37182957,1.28333,SLOW,3583134,0
-1.0568367,-0.73987955,-0.1470213,SLOW,3583134,0
-0.26517045,-0.035991788,1.0033798,SLOW,3583135,0
0.17130029,-0.08994275,0.79482555,SLOW,3583135,0
-0.068184495,0.49307245,0.37169743,SLOW,3583136,0
0.26890612,0.8851,-0.6618309,SLOW,3583137,0
-0.53480095,-0.46533552,0.04627323,SLOW,3583137,0
-0.16999757,0.31774297,0.33186054,SLOW,3583138,0
0.22248244,-1.2969297,0.32770348,SLOW,3583138,0
1.1691259,-0.499415,0.53702354,SLOW,3583139,0
-0.058443308,-0.20075727,0.52597904,SLOW,3583139,0
0.84520125,0.29833633,1.1947842,SLOW,3583140,0
-0.29107618,0.07372004,-0.588809,SLOW,3583140,0
-1.2406714,-0.10816643,0.3534727,SLOW,3583141,0
0.7283801,0.36735308,0.06679344,SLOW,3583141,0
0.19485688,0.11944918,-0.9400759,SLOW,3583142,0
-0.86528695,0.3464476,0.3333702,SLOW,3583142,0
-0.77391607,-0.9655057,-0.91357803,SLOW,3583143,0
0.9016063,0.055247545,0.32018566,SLOW,3583144,0
-0.32432163,-1.6423582,-0.36536598,SLOW,3583144,0
-0.62869,0.53036743,-1.0693111,SLOW,3583145,0
0.1371814,0.066216886,0.79053307,SLOW,3583145,0
0.2504363,-0.18862695,0.40454197,SLOW,3583146,0
-0.20033169,-0.29385883,-0.22278786,SLOW,3583146,0
-0.87175417,-0.36005077,-0.90731525,SLOW,3583147,0
0.5174571,0.32241356,0.24287891,SLOW,3583147,0
-0.482468,-0.4600702,0.04632473,SLOW,3583148,0
-0.80872935,0.08080894,0.2968788,SLOW,3583148,0
-0.5674398,-0.80574435,-0.4322424,SLOW,3583149,0
0.10845363,0.3955403,-0.30714417,SLOW,3583149,0
-0.56573105,0.60575914,0.0038461685,SLOW,3583150,0
0.25881004,0.115024686,0.34510517,SLOW,3583151,0
0.41287136,-0.54884565,0.75132084,SLOW,3583151,0
0.12888479,0.0064064264,1.4155359,SLOW,3583152,0
0.72612154,0.1422913,-0.09182644,SLOW,3583152,0
1.7500061,0.92053634,-0.67908573,SLOW,3583153,0
-0.16583806,-1.2983428,0.113443375,SLOW,3583153,0
0.41140735,0.2448386,0.6688566,SLOW,3583154,0
0.4265126,-0.5876267,-0.1676569,SLOW,3583154,0
0.057068706,-0.66538477,0.71089077,SLOW,3583155,0
