AccX,AccY,AccZ,Class,Timestamp,brake
-0.0073330402,0.40305263,-1.2109804,SLOW,3583596,0
-0.75740635,-0.102812886,-1.9656897,SLOW,3583597,0
0.38253427,-0.083896875,-1.0635319,SLOW,3583597,0
-1.0998656,0.63844246,-0.5163355,SLOW,3583598,0
0.66867423,0.35226446,-0.14472008,SLOW,3583598,0
-0.48962998,-0.31035525,0.4252243,SLOW,3583599,0
0.26539326,0.0142790675,0.23950768,SLOW,3583599,0
0.8555958,-0.18352985,-0.08159542,SLOW,3583600,0
-0.4299016,-0.5222975,-0.43415165,SLOW,3583600,0
-0.4761443,-1.1460761,0.551404,SLOW,3583601,0
0.13992858,-0.400329,0.9894705,SLOW,3583601,0
0.48371387,0.96482587,0.14050388,SLOW,3583602,0
-0.30114937,-0.84493417,0.2700739,SLOW,3583602,0
0.9405141,0.5215199,0.54804707,SLOW,3583603,0
-0.7046479,-0.3338513,-0.6141138,SLOW,3583604,0
-0.111444,0.3408253,-0.36151505,SLOW,3583604,0
0.67198586,-0.041529983,-0.80520916,SLOW,3583605,0
0.64091015,-0.29124877,-0.153368,SLOW,3583605,0
-0.16981125,0.06192425,0.998085,SLOW,3583606,0
0.954026,0.15396242,-1.0500269,SLOW,3583606,0
1.2089131,-0.83344233,0.43623638,SLOW,3583607,0
1.8100007,0.26005614,0.69504166,SLOW,3583607,0
1.6741598,-0.17163748,-0.2610073,SLOW,3583608,0
0.8749194,-0.31022316,-0.31658554,SLOW,3583608,0
0.59832,0.7820599,0.79916,SLOW,3583609,0
-0.061671734,0.4171962,-0.42871094,SLOW,3583610,0
-0.0110526085,0.82932,0.48289013,SLOW,3583610,0
-1.1253778,0.6097903,-0.33310986,SLOW,3583611,0
-0.47520912,0.1130583,0.45850372,SLOW,3583611,0
-1.2546338,-0.7156921,-0.38140965,SLOW,3583612,0
0.019403458,0.28250724,0.0037851334,SLOW,3583612,0
-0.04930854,0.3658815,-0.16684914,SLOW,3583613,0
-0.0800643,0.12119718,-0.22203255,SLOW,3583613,0
-0.7754533,0.14039193,0.06710625,SLOW,3583614,0
-0.2715962,0.50832146,0.33525658,SLOW,3583614,0
-0.29834986,-0.24743587,-0.0078020096,SLOW,3583615,0
-0.44329906,0.09173531,-1.4346743,SLOW,3583615,0
0.29177213,0.81133664,1.2411814,SLOW,3583616,0
-0.102706194,-0.14608628,-0.46898937,SLOW,3583617,0
-1.1131846,0.09165947,0.0068626404,SLOW,3583617,0
0.13486338,-0.10086401,-0.16753387,SLOW,3583618,0
-0.014051914,-0.049515728,0.3129816,SLOW,3583618,0
-0.4960519,-1.3353834,-1.4684925,SLOW,3583619,0
-0.30323803,0.31971338,-0.22442627,SLOW,3583619,0
-0.05548978,-0.7776899,0.005012512,SLOW,3583620,0
0.777735,1.1461879,-0.48666382,SLOW,3583620,0
0.46462107,-0.7544449,0.26242447,SLOW,3583621,0
1.1489701,0.64553666,-0.21927643,SLOW,3583621,0
0.07681203,0.24408634,-0.62715626,SLOW,3583622,0
0.9567425,0.9832622,0.444726,SLOW,3583622,0
0.12748528,-0.27923328,-0.40590286,SLOW,3583623,0
-0.28415418,0.10168871,-0.49464035,SLOW,3583624,0
0.13190603,-0.25048196,-0.36475563,SLOW,3583624,0
-0.09460068,0.415581,-0.9239454,SLOW,3583625,0
0.8627825,-0.57113075,0.6323805,SLOW,3583625,0
-0.0042495728,-0.114177614,-0.52390003,SLOW,3583626,0
1.9133794,1.4559568,1.7200041,SLOW,3583626,0
0.5332675,-0.36952248,-0.00365448,SLOW,3583627,0
2.061746,-1.007844,-0.7279501,SLOW,3583627,0
1.9099398,-1.2184823,-0.63219357,SLOW,3583628,0
