AccX,AccY,AccZ,Class,Timestamp,brake
0.6619015,1.195655,-0.17818928,AGGRESSIVE,3582689,0
1.0004357,0.9646305,-0.10786724,AGGRESSIVE,3582690,0
0.23380852,0.38236612,-0.17702293,AGGRESSIVE,3582690,0
-0.08379245,0.3072183,-0.18102932,AGGRESSIVE,3582691,0
0.03327632,0.11367929,0.3352871,AGGRESSIVE,3582691,0
-0.22959101,-0.10512054,-0.5874424,AGGRESSIVE,3582692,0
-0.79392034,-0.63910246,-0.67229176,AGGRESSIVE,3582692,0
-2.1317067,-0.17987406,-0.51000404,AGGRESSIVE,3582693,1
-0.13802409,-2.230793,1.4994764,AGGRESSIVE,3582694,1
-0.14283764,-1.1858808,1.780016,AGGRESSIVE,3582694,0
0.75733423,-2.1079898,-1.7589445,AGGRESSIVE,3582695,0
-0.77616525,-1.1982596,-0.98798466,AGGRESSIVE,3582695,0
-1.1612391,-1.4512749,-1.1615372,AGGRESSIVE,3582696,0
1.8775132,-1.6843388,-2.8467698,AGGRESSIVE,3582696,0
-0.40335584,1.7624311,-2.068109,AGGRESSIVE,3582697,0
-1.0212126,-0.64289236,0.6496935,AGGRESSIVE,3582697,0
-4.132884,-0.6582699,-0.02272129,AGGRESSIVE,3582698,1
-0.76016724,-1.832976,1.8312492,AGGRESSIVE,3582698,1
0.46249104,-0.7457055,-0.38169956,AGGRESSIVE,3582699,0
-0.1512425,-0.1226386,-0.22110367,AGGRESSIVE,3582699,0
-0.25500977,-0.1275203,0.40446758,AGGRESSIVE,3582700,0
0.0700711,1.0922694,-0.2164526,AGGRESSIVE,3582701,0
0.15912509,0.2587824,-0.025512695,AGGRESSIVE,3582701,0
2.656983,0.8603537,-1.7994237,AGGRESSIVE,3582702,0
2.293672,0.73089564,-1.4444523,AGGRESSIVE,3582702,0
2.688769,0.46490353,-2.3276749,AGGRESSIVE,3582703,0
1.6111219,0.9809047,-0.01582241,AGGRESSIVE,3582703,0
0.721323,-0.33775914,1.4083529,AGGRESSIVE,3582704,0
0.31857443,0.4239304,-0.6145878,AGGRESSIVE,3582704,0
0.69312954,-2.7989378,0.33166504,AGGRESSIVE,3582705,0
-0.21645105,0.024738789,1.3960218,AGGRESSIVE,3582705,0
-0.07964182,-1.2203465,-0.06390762,AGGRESSIVE,3582706,0
-0.8228947,-0.28863788,0.8228531,AGGRESSIVE,3582706,0
-0.13472211,-0.2884462,1.1286888,AGGRESSIVE,3582707,0
0.6213541,-0.32766283,0.59444237,AGGRESSIVE,3582708,0
-1.6350422,-2.5873497,-0.20123768,AGGRESSIVE,3582708,0
0.24022841,0.38272274,-0.14768314,AGGRESSIVE,3582709,0
-0.8767742,-0.30071902,0.6085911,AGGRESSIVE,3582709,0
-0.81094086,-1.2618679,1.0609941,AGGRESSIVE,3582710,0
-2.0436354,-1.1122255,0.5161371,AGGRESSIVE,3582710,1
1.2393471,-0.6341217,0.12973881,AGGRESSIVE,3582711,1
-2.1032097,-0.6771042,1.4774008,AGGRESSIVE,3582711,1
-0.07398689,-0.27256483,0.9717684,AGGRESSIVE,3582712,1
1.687256,0.27948594,-0.33499813,AGGRESSIVE,3582712,0
0.27068686,-1.2850161,0.041139603,AGGRESSIVE,3582713,0
0.74431884,-2.0448718,0.8651724,AGGRESSIVE,3582714,0
-0.9082899,0.18301105,1.220005,AGGRESSIVE,3582714,0
0.2746637,-0.9442871,0.66028404,AGGRESSIVE,3582715,0
1.0803035,0.09053773,-2.1054382,AGGRESSIVE,3582715,0
0.44243324,-2.865262,1.4937801,AGGRESSIVE,3582716,0
-2.4326262,-2.767308,3.955594,AGGRESSIVE,3582716,1
0.095905304,-1.2895522,-2.5632915,AGGRESSIVE,3582717,1
-0.18058956,-1.3548367,-2.083582,AGGRESSIVE,3582717,0
1.503847,-1.03234,-0.9265938,AGGRESSIVE,3582718,0
0.38709497,-1.4691037,-1.2610254,AGGRESSIVE,3582718,0
0.46721208,-0.06760459,-1.1203098,AGGRESSIVE,3582719,0
1.1119741,-1.5536978,-2.4498396,AGGRESSIVE,3582719,0
-1.8746217,-1.9523187,1.775034,AGGRESSIVE,3582720,0
-1.0229613,-0.3722722,-2.6200962,AGGRESSIVE,3582721,0
-2.6206374,-0.5814907,-2.7191024,AGGRESSIVE,3582721,1
