AccX,AccY,AccZ,Class,Timestamp,brake
1.9773753,-0.67820275,0.3399315,SLOW,3583661,0
-0.77043355,-0.35894108,-0.24647808,SLOW,3583661,0
-0.750553,-0.3856169,-0.06714249,SLOW,3583662,0
-0.36561525,-0.052251786,-0.6089182,SLOW,3583662,0
0.80141854,0.34127158,0.53260994,SLOW,3583663,0
-0.28554606,-0.07316622,0.7649317,SLOW,3583664,0
0.003829956,0.6096486,-0.05216217,SLOW,3583664,0
-0.19238615,0.12329984,-1.5198679,SLOW,3583665,0
-0.026437521,-0.3254815,0.14625263,SLOW,3583665,0
-0.166785,-0.8701047,0.5039358,SLOW,3583666,0
0.93203354,0.46014988,-0.69764614,SLOW,3583666,0
1.6543052,0.055434555,-1.6952176,SLOW,3583667,0
1.5319257,0.41767946,0.00620842,SLOW,3583667,0
0.17043424,0.38453323,0.65750694,SLOW,3583668,0
0.36928725,0.2190235,-0.3760624,SLOW,3583668,0
0.6028507,-0.25708488,0.29111004,SLOW,3583669,0
0.86826587,-0.49946627,0.14359856,SLOW,3583669,0
-0.1744721,-0.9547074,0.45890617,SLOW,3583670,0
-0.17450261,-0.3662862,0.7860079,SLOW,3583671,0
0.23698878,0.7559947,0.9367714,SLOW,3583671,0
0.4316697,0.5395844,0.17942238,SLOW,3583672,0
-1.2657417,0.51737225,-0.6817999,SLOW,3583672,0
0.78826666,0.26522818,-1.6807771,SLOW,3583673,0
0.31248975,-0.19505331,-0.5865421,SLOW,3583673,0
0.5345671,-0.21449804,0.6968746,SLOW,3583674,0
-0.3181113,-0.17458409,0.32660103,SLOW,3583674,0
-2.9629035,-2.1218371,0.61081696,SLOW,3583675,1
-1.842548,-0.20672023,-0.6826668,SLOW,3583675,1
-1.6865935,0.40244743,0.0065135956,SLOW,3583676,0
-1.1240467,0.28568673,1.3982964,SLOW,3583676,0
-5.054474e-05,0.2754777,-0.35573483,SLOW,3583677,0
-0.730968,0.2907686,1.6849976,SLOW,3583678,0
-0.7273208,0.05396217,-0.69497967,SLOW,3583678,0
0.5093919,-0.066346824,0.14737701,SLOW,3583679,0
1.7543762,0.16053629,-0.9582758,SLOW,3583679,0
1.0722064,-0.19013071,0.44920158,SLOW,3583680,0
0.090630054,-0.7744148,0.662549,SLOW,3583680,0
1.6450608,0.60488254,0.8773804,SLOW,3583681,0
-2.3515856,-1.4288464,0.6581907,SLOW,3583681,1
0.66036594,-0.16329095,1.402132,SLOW,3583682,1
1.3407239,1.3637214,0.07615757,SLOW,3583682,0
0.6918218,-0.43239495,0.392581,SLOW,3583683,0
-0.1341765,-0.59849435,-0.67184067,SLOW,3583683,0
0.7705555,0.9888224,0.49094486,SLOW,3583684,0
1.0846293,0.9377561,-1.3459635,SLOW,3583685,0
-1.2802886,-0.94060844,-0.16396046,SLOW,3583685,0
2.006847,1.4921095,4.0029535,SLOW,3583686,0
0.43594098,-0.2604133,-1.3615179,SLOW,3583686,0
-1.2072685,-0.3702678,0.625267,SLOW,3583687,0
-0.18714571,0.23854515,0.34552383,SLOW,3583687,0
-0.28295135,0.7062234,-0.24445915,SLOW,3583688,0
0.47072124,0.9657529,0.41737556,SLOW,3583688,0
-0.7676177,0.20774388,0.08907223,SLOW,3583689,0
-0.9941577,-0.27921084,-2.4839916,SLOW,3583689,0
-0.50850606,-0.26445794,0.5924158,SLOW,3583690,0
-0.10927868,-0.75174004,-0.16827393,SLOW,3583691,0
0.4681275,0.46533,-1.3424244,SLOW,3583691,0
1.9826446,0.04488212,-0.04703331,SLOW,3583692,0
-0.51349545,0.1547578,0.3493843,SLOW,3583692,0
1.2803423,0.8217044,0.11509991,SLOW,3583693,0
