AccX,AccY,AccZ,Class,Timestamp,brake
-0.3346062,-0.58534986,0.6531544,AGGRESSIVE,3582398,0
1.0341476,1.1366434,-0.25066566,AGGRESSIVE,3582398,0
1.4989209,-2.1057892,2.480894,AGGRESSIVE,3582399,0
1.7110636,-3.1341352,-1.1514759,AGGRESSIVE,3582399,0
1.1163368,-3.3576486,-2.7000518,AGGRESSIVE,3582400,0
2.129252,-3.494373,-0.13287163,AGGRESSIVE,3582400,0
2.3416462,-2.9855623,-0.7221508,AGGRESSIVE,3582401,0
2.0767155,0.17628181,-1.776144,AGGRESSIVE,3582401,0
0.06365883,-1.3254306,-0.5177145,AGGRESSIVE,3582402,0
-1.6395073,0.22371605,-3.9884973,AGGRESSIVE,3582402,0
1.535208,4.058062,-1.5934134,AGGRESSIVE,3582403,0
0.4467299,-0.33523434,0.5686674,AGGRESSIVE,3582404,0
0.22797513,-0.39392185,0.44565296,AGGRESSIVE,3582404,0
-0.049170017,-0.5741543,-1.5617304,AGGRESSIVE,3582405,0
0.35753214,-2.124141,0.48359776,AGGRESSIVE,3582405,0
0.68341494,-1.6282524,-0.64326,AGGRESSIVE,3582406,0
-0.7427925,-0.11127058,0.56572723,AGGRESSIVE,3582406,0
-1.5538123,0.056998193,0.30523968,AGGRESSIVE,3582407,0
-2.7992036,-0.6846703,-0.6576443,AGGRESSIVE,3582407,1
-3.168629,-0.3113255,0.8332386,AGGRESSIVE,3582408,1
-2.1692958,-0.11663723,-0.18076515,AGGRESSIVE,3582408,1
-2.1210093,0.29532993,0.032649994,AGGRESSIVE,3582409,1
0.14335412,0.029583544,-0.65414333,AGGRESSIVE,3582409,1
1.0625885,-0.89369357,0.7521429,AGGRESSIVE,3582410,0
2.3298612,-0.3129476,-1.8775849,AGGRESSIVE,3582411,0
3.7126846,-0.52176225,-0.28956985,AGGRESSIVE,3582411,0
3.1058762,-0.028666437,-1.1536245,AGGRESSIVE,3582412,0
1.9459128,-0.6871075,-1.5684175,AGGRESSIVE,3582412,0
1.8580182,-0.51278764,2.1120691,AGGRESSIVE,3582413,0
2.8162384,0.242767,-2.3285465,AGGRESSIVE,3582413,0
2.1700854,1.0297749,1.4741421,AGGRESSIVE,3582414,0
4.157132,1.5080249,-0.55947113,AGGRESSIVE,3582414,0
3.552785,-0.82469946,-0.8685589,AGGRESSIVE,3582415,0
1.897265,1.0829179,-0.46045208,AGGRESSIVE,3582415,0
-1.5290136,1.0389088,1.6061773,AGGRESSIVE,3582416,0
-0.37024605,0.41366655,0.19444656,AGGRESSIVE,3582417,0
-0.6937938,-1.4096346,-1.9698648,AGGRESSIVE,3582417,0
-0.51066995,-0.85383266,-1.2193108,AGGRESSIVE,3582418,0
0.29948235,-0.84446543,0.7209215,AGGRESSIVE,3582418,0
-2.8704789,-0.55867314,0.15956497,AGGRESSIVE,3582419,1
-0.37338135,0.2580794,-0.60418606,AGGRESSIVE,3582419,1
-1.0805393,-0.65024686,-1.6142826,AGGRESSIVE,3582420,0
-0.6778293,-3.7300625,-0.7117462,AGGRESSIVE,3582420,0
-0.25476688,-1.8989587,-0.10117149,AGGRESSIVE,3582421,0
-1.5332382,-2.3707972,0.6268177,AGGRESSIVE,3582421,0
0.14853239,-1.2849126,-1.8341627,AGGRESSIVE,3582422,0
0.8031792,1.449213,0.30187607,AGGRESSIVE,3582422,0
-0.40862173,1.7014275,1.0650682,AGGRESSIVE,3582423,0
-1.0405432,0.3540479,-0.4815321,AGGRESSIVE,3582424,0
0.8103225,1.1014452,-0.47763443,AGGRESSIVE,3582424,0
0.34126294,0.05971235,0.14809799,AGGRESSIVE,3582425,0
0.35698867,-0.008573189,0.43218517,AGGRESSIVE,3582425,0
-0.11699581,-0.86732984,-0.7883568,AGGRESSIVE,3582426,0
-0.93830514,-1.1339355,0.5764408,AGGRESSIVE,3582426,0
-0.13946629,-0.17544878,0.13732529,AGGRESSIVE,3582427,0
0.53304935,-1.0302153,-0.47817612,AGGRESSIVE,3582427,0
0.2713225,-2.100177,-7.143998,AGGRESSIVE,3582428,0
1.8799226,-0.5767874,-3.4677734,AGGRESSIVE,3582428,0
-1.5916799,1.1016989,-2.4697351,AGGRESSIVE,3582429,0
1.517488,1.1316099,1.4119263,AGGRESSIVE,3582429,0
