dev_mean,speed_mean,break_mean,Class
0.9493333333333334,22.99,0.65,1
2.341666666666666,26.01805555555555,0.5555555555555556,1
-0.710909090909091,33.00363636363637,0.5272727272727272,1
-0.32173913043478264,26.385507246376807,0.43478260869565216,1
-0.5845652173913045,31.526086956521745,0.45652173913043476,1
0.3094117647058824,20.722058823529412,0.5294117647058824,1
0.1935483870967742,29.166129032258063,0.5,1
1.1182474226804127,30.64639175257732,0.4742268041237113,1
1.1623529411764701,34.49411764705884,0.32941176470588235,1
0.4694444444444447,31.413888888888884,0.5,1
0.23403508771929857,32.64210526315789,0.42105263157894735,1
1.987777777777778,26.033333333333328,0.4444444444444444,1
1.9045454545454548,24.418181818181818,0.5636363636363636,1
0.2537704918032787,29.372131147540983,0.5409836065573771,1
1.2556818181818186,40.49318181818181,0.3181818181818182,1
0.6188888888888889,33.361111111111114,0.3333333333333333,1
0.2665476190476189,20.497619047619047,0.30952380952380953,1
0.47359374999999976,23.150000000000002,0.421875,1
1.6972058823529412,20.701470588235296,0.35294117647058826,1
1.1412962962962958,26.67592592592592,0.4444444444444444,1
2.000819672131147,22.852459016393436,0.47540983606557374,1
1.3880357142857143,25.5375,0.32142857142857145,1
1.0720754716981133,26.773584905660375,0.49056603773584906,1
2.7856603773584907,27.509433962264147,0.33962264150943394,1
1.1606349206349207,22.219047619047625,0.5714285714285714,1
