AccX,AccY,AccZ,Class,Timestamp,brake
0.119714975,0.83592296,-0.52494335,NORMAL,3581694,0
0.05827284,-0.3320887,-0.4752264,NORMAL,3581694,0
0.6484823,-0.11160147,2.2954617,NORMAL,3581695,0
1.2564957,0.51979375,-0.19493008,NORMAL,3581695,0
0.88845897,0.16919601,-1.8939242,NORMAL,3581696,0
0.2569821,-0.1243099,-0.49212742,NORMAL,3581697,0
-1.5508068,-0.7700404,0.22594357,NORMAL,3581697,0
0.53837967,-0.070819944,0.62034225,NORMAL,3581698,0
-2.2353997,-2.6225307,-1.3193178,NORMAL,3581698,1
0.34413934,0.25052288,1.1268444,NORMAL,3581699,1
0.6799526,-1.0601444,0.53286076,NORMAL,3581699,0
-0.49350238,-0.11575872,-0.28208447,NORMAL,3581700,0
0.18948174,-0.31755272,0.8786831,NORMAL,3581700,0
0.3959098,0.10250321,-0.1692133,NORMAL,3581701,0
-0.096042156,0.48772928,1.0719881,NORMAL,3581701,0
-2.1764052,-1.2252504,-1.2850323,NORMAL,3581702,1
-0.46546447,0.22124556,0.040905952,NORMAL,3581702,1
0.7124877,0.16797096,0.4198017,NORMAL,3581703,0
-0.32323945,0.11686492,0.6942129,NORMAL,3581704,0
-1.7656263,-0.37063468,-0.81250286,NORMAL,3581704,0
0.43888128,0.1629256,-0.43029308,NORMAL,3581705,0
0.6038188,0.08533296,-1.1062756,NORMAL,3581705,0
1.0584856,0.6238576,0.5060797,NORMAL,3581706,0
-2.5702531,0.123048544,-0.7402487,NORMAL,3581706,1
-0.5883533,-0.9125505,0.21210575,NORMAL,3581707,1
0.07427657,-0.023941457,-2.0929408,NORMAL,3581707,0
0.099351406,-0.3889095,-1.0395012,NORMAL,3581708,0
-0.99984616,0.22399685,0.6214533,NORMAL,3581708,0
-0.34422362,-1.0760529,-0.19764423,NORMAL,3581709,0
0.621945,0.2177471,-1.1412296,NORMAL,3581709,0
-0.15884256,-0.1278511,0.6959667,NORMAL,3581710,0
0.3085351,0.6690208,-0.93797684,NORMAL,3581711,0
0.13886309,0.06452134,-0.8004379,NORMAL,3581711,0
0.2125578,0.6613016,-0.030713081,NORMAL,3581712,0
-1.1739001,0.18183313,-0.30236626,NORMAL,3581712,0
0.16520143,0.08641583,-0.1563015,NORMAL,3581713,0
-0.74853444,-0.57277286,-0.30767536,NORMAL,3581713,0
-2.00992,-0.19262809,2.090355,NORMAL,3581714,1
-0.25980926,0.021986157,-0.6759405,NORMAL,3581714,1
-0.7795375,-0.8605159,0.26456738,NORMAL,3581715,0
0.072965264,-0.3128336,-0.99978065,NORMAL,3581715,0
-1.0269365,-0.109438896,0.23638153,NORMAL,3581716,0
-1.2551696,-0.35059828,-0.9256029,NORMAL,3581717,0
0.12499118,0.4009652,0.8791828,NORMAL,3581717,0
0.07858431,0.1679191,-0.37619972,NORMAL,3581718,0
-0.019195676,0.9062663,0.3053236,NORMAL,3581718,0
-0.954956,0.87926555,1.0859556,NORMAL,3581719,0
0.26113033,0.4742611,0.24414444,NORMAL,3581719,0
0.35154867,-0.63921416,1.028595,NORMAL,3581720,0
-0.63067853,-0.018778443,1.1798668,NORMAL,3581720,0
-0.030500889,0.30376703,-0.12136555,NORMAL,3581721,0
-1.289685,-0.115615636,-0.6661215,NORMAL,3581721,0
-0.30338907,-0.110931456,0.75951385,NORMAL,3581722,0
0.609426,0.66215885,0.17702007,NORMAL,3581722,0
1.2453699,0.24906662,0.6554985,NORMAL,3581723,0
-0.56093645,-0.30215263,0.0718565,NORMAL,3581724,0
-0.3489778,-0.13491347,-0.4414673,NORMAL,3581724,0
-0.9998747,0.10331097,0.87223244,NORMAL,3581725,0
-0.37709296,-0.07718876,-1.2471294,NORMAL,3581725,0
0.1658454,1.0683217,0.50558186,NORMAL,3581726,0
