AccX,AccY,AccZ,Class,Timestamp,brake
-0.41796756,1.2013156,-0.4601345,NORMAL,3581888,0
-0.6966207,-0.35035992,0.44728088,NORMAL,3581889,0
0.5598773,1.0532818,-0.29366112,NORMAL,3581889,0
0.5952276,0.7035109,0.7036028,NORMAL,3581890,0
-1.5372773,-0.0072003156,-0.8738785,NORMAL,3581890,0
0.09083426,-0.71478146,1.0165701,NORMAL,3581891,0
0.5029361,0.03971535,1.3790188,NORMAL,3581891,0
-0.20817196,0.91589415,0.84151363,NORMAL,3581892,0
-0.06735623,0.112042286,-1.1783543,NORMAL,3581893,0
-0.819084,-0.0071745217,-1.4083242,NORMAL,3581893,0
0.12722957,-0.83313066,0.3100481,NORMAL,3581894,0
0.73136485,-0.523913,-0.57374763,NORMAL,3581894,0
-0.06942606,-2.1235468,-0.15050602,NORMAL,3581895,0
0.5164496,0.2838661,0.34888554,NORMAL,3581895,0
-0.42937052,-0.032528177,0.0634985,NORMAL,3581896,0
0.611081,-0.33089286,-0.1867714,NORMAL,3581896,0
0.2733488,0.37539053,-0.33380508,NORMAL,3581897,0
0.4119799,0.24430086,-0.08350468,NORMAL,3581897,0
0.7059561,0.98366845,0.64850426,NORMAL,3581898,0
0.58627033,-0.41322398,0.7703209,NORMAL,3581898,0
-0.79241014,-0.4794762,-0.010928154,NORMAL,3581899,0
-0.20290077,-1.1505759,0.31783962,NORMAL,3581900,0
-0.06422377,-0.73578554,-0.6465864,NORMAL,3581900,0
1.271913,-0.09693989,0.19382381,NORMAL,3581901,0
1.5661707,0.6795253,0.41893196,NORMAL,3581901,0
1.6153026,-0.72035074,-0.4547453,NORMAL,3581902,0
-0.43961787,-0.09338666,-1.9841113,NORMAL,3581902,0
-0.14751601,0.40862948,-2.2102976,NORMAL,3581903,0
-1.2345526,0.23546207,-0.123518944,NORMAL,3581903,0
-0.17547059,-0.080326095,-0.004948616,NORMAL,3581904,0
1.1168303,0.29272595,0.33879948,NORMAL,3581904,0
1.2078149,-0.07834427,1.4586096,NORMAL,3581905,0
0.19444942,-0.0077255517,0.8419733,NORMAL,3581905,0
0.10776925,-0.19220549,-0.11547375,NORMAL,3581906,0
-0.32233548,-0.7038464,1.8271141,NORMAL,3581907,0
0.24665713,-0.1510436,-1.4692621,NORMAL,3581907,0
-1.1504489,0.19113836,-1.3396378,NORMAL,3581908,0
-0.22838187,-0.4724136,-0.19549751,NORMAL,3581908,0
1.3629549,-0.11204606,2.6271086,NORMAL,3581909,0
-0.1380055,0.06646913,0.27517128,NORMAL,3581909,0
1.3930573,-0.3099401,0.19795704,NORMAL,3581910,0
-1.0390513,-0.0018559396,-1.2418499,NORMAL,3581910,0
1.0892208,1.0866545,-0.13324451,NORMAL,3581911,0
-0.1809529,0.49053422,0.1965599,NORMAL,3581911,0
-0.17257702,0.70391554,0.3533783,NORMAL,3581912,0
0.16751683,0.44343358,1.7863369,NORMAL,3581913,0
0.3290348,-0.21074083,0.305295,NORMAL,3581913,0
-0.00056934357,0.41200978,-1.3426485,NORMAL,3581914,0
0.43549228,0.74645764,-0.91782284,NORMAL,3581914,0
1.1563863,0.83394015,-0.34696674,NORMAL,3581915,0
0.980603,-0.4627953,-0.8021641,NORMAL,3581915,0
1.2451155,0.41879752,-0.53468513,NORMAL,3581916,0
0.17771459,0.98906744,0.158185,NORMAL,3581916,0
0.58838177,0.34991443,-0.3020258,NORMAL,3581917,0
0.27177906,-0.3176977,-1.3043566,NORMAL,3581917,0
1.2970872,-0.289931,0.48964405,NORMAL,3581918,0
0.6208844,-0.23079026,-0.37490177,NORMAL,3581918,0
0.07816887,0.08086151,0.99902534,NORMAL,3581919,0
0.032126665,-1.4262593,0.34059143,NORMAL,3581920,0
-0.5744629,-1.6591148,-0.14958858,NORMAL,3581920,0
