AccX,AccY,AccZ,Class,Timestamp,brake
-0.50528693,-0.502498,0.50565624,NORMAL,3581726,0
0.54552734,0.3603191,0.1132288,NORMAL,3581727,0
0.56569004,0.19770347,0.19758415,NORMAL,3581727,0
-0.19473088,0.060111776,-0.48773098,NORMAL,3581728,0
-0.89525217,0.8138418,1.3427591,NORMAL,3581728,0
-1.1076754,0.102330625,-1.8241887,NORMAL,3581729,0
-0.16928744,-0.64861035,-1.5360737,NORMAL,3581729,0
-0.36941272,-1.0454613,-0.28684807,NORMAL,3581730,0
-0.18624103,0.15898281,-0.6796293,NORMAL,3581731,0
0.5912616,1.1605201,-0.3608141,NORMAL,3581731,0
0.30055654,0.8744776,-0.088121414,NORMAL,3581732,0
0.5082655,0.84723324,-0.53090954,NORMAL,3581732,0
0.46527594,0.9880246,0.1904707,NORMAL,3581733,0
1.6348356,0.8233796,2.6128063,NORMAL,3581733,0
0.27278423,-0.86840117,-0.07423782,NORMAL,3581734,0
0.14330971,0.3106379,0.2801876,NORMAL,3581734,0
0.22151637,-0.1322175,0.4552679,NORMAL,3581735,0
-0.87528354,-1.0349618,0.5895767,NORMAL,3581735,0
-0.52453035,-0.3676846,0.3343525,NORMAL,3581736,0
-1.1108165,-0.2950815,-1.0536289,NORMAL,3581736,0
0.11844677,0.29510713,0.58346844,NORMAL,3581737,0
-0.94268507,-0.82256925,-0.8420906,NORMAL,3581738,0
0.94948334,-0.252551,-0.29472733,NORMAL,3581738,0
-0.82633543,-2.0553443,0.0899601,NORMAL,3581739,0
-0.44769895,-0.23048991,0.4830513,NORMAL,3581739,0
-0.5651398,0.64710504,0.51699543,NORMAL,3581740,0
0.024288774,-0.37834877,-0.60439396,NORMAL,3581740,0
-0.8651426,-0.38633198,-0.55102444,NORMAL,3581741,0
0.6980934,0.26479465,-1.7547369,NORMAL,3581741,0
0.40509462,-0.8195543,-0.35784435,NORMAL,3581742,0
0.21581864,0.22475779,-1.1652632,NORMAL,3581742,0
0.7551739,1.2963527,0.66586876,NORMAL,3581743,0
-0.21097851,1.525346,0.14922905,NORMAL,3581743,0
-0.114616156,0.07744706,-1.0385275,NORMAL,3581744,0
0.3717258,0.83368415,1.327487,NORMAL,3581745,0
-1.2199274,-0.11093432,1.485364,NORMAL,3581745,0
-0.56600654,1.1734192,-0.20428085,NORMAL,3581746,0
-0.49220324,0.49415994,0.85974884,NORMAL,3581746,0
-0.4524958,0.18226802,-1.2338619,NORMAL,3581747,0
-0.03872633,1.104155,0.856987,NORMAL,3581747,0
0.5362265,-0.55118215,-0.8278637,NORMAL,3581748,0
1.5162001,-0.6167873,1.0262117,NORMAL,3581748,0
1.1926036,-0.30191213,-1.8018489,NORMAL,3581749,0
-0.111887455,-0.46296084,-1.6604362,NORMAL,3581749,0
-0.7728926,-0.437751,1.5766926,NORMAL,3581750,0
-1.6802438,-0.9497519,-0.7764807,NORMAL,3581751,0
-0.43703926,-0.30933052,-0.13240242,NORMAL,3581751,0
0.025582075,0.39271176,-1.7587295,NORMAL,3581752,0
-0.041906357,0.7844308,3.5297337,NORMAL,3581752,0
-0.44848144,0.6266706,-1.01122,NORMAL,3581753,0
0.3257618,0.28647316,0.06993866,NORMAL,3581753,0
0.21991014,0.44876638,-0.41668797,NORMAL,3581754,0
-0.7502197,-0.25288218,-0.22727203,NORMAL,3581754,0
0.45788026,-0.13255823,0.4550438,NORMAL,3581755,0
-0.86898947,-0.39067304,-0.4247551,NORMAL,3581755,0
-0.1644237,0.11209062,-0.5674658,NORMAL,3581756,0
0.12945437,-0.2682078,0.73834133,NORMAL,3581756,0
0.8975003,0.10565305,0.37861252,NORMAL,3581757,0
-0.11232734,0.08000988,0.900671,NORMAL,3581758,0
0.36923146,0.13370782,0.36629963,NORMAL,3581758,0
