AccX,AccY,AccZ,Class,Timestamp,brake
0.62333333,0.075092286,-1.1520367,NORMAL,3581823,0
0.91260767,0.9850935,0.61280537,NORMAL,3581824,0
0.32245183,1.2059914,0.009819031,NORMAL,3581824,0
-1.1045842,-0.24214703,1.0593166,NORMAL,3581825,0
0.8107977,-0.51081455,-0.083945274,NORMAL,3581826,0
-0.7530563,-0.2903283,-0.37863255,NORMAL,3581826,0
-0.7432684,-1.4607712,-0.30356693,NORMAL,3581827,0
0.0018463135,-0.7699849,0.19917679,NORMAL,3581827,0
-0.379192,0.21507338,0.016971588,NORMAL,3581828,0
-0.3473251,0.0853177,-1.4288893,NORMAL,3581828,0
-0.6498811,-0.61566293,-0.5093584,NORMAL,3581829,0
0.495327,1.4617133,1.0320253,NORMAL,3581829,0
-0.50986385,-0.6987827,0.54555035,NORMAL,3581830,0
0.37059164,0.26664853,1.0558157,NORMAL,3581830,0
-0.6360992,-0.07805019,0.4503069,NORMAL,3581831,0
0.19709587,0.24788718,0.5003128,NORMAL,3581832,0
-0.77271616,-0.9636922,-0.36951733,NORMAL,3581832,0
0.6578007,-0.9359663,0.24252605,NORMAL,3581833,0
-1.4319603,-1.3797793,0.2412796,NORMAL,3581833,0
-0.020103335,-0.618818,-0.97738457,NORMAL,3581834,0
1.2799386,0.52942693,1.869875,NORMAL,3581834,0
0.2112279,0.013407722,-0.6874237,NORMAL,3581835,0
-0.72290814,0.13029355,-0.6044941,NORMAL,3581835,0
-0.28149903,-0.60329264,-0.6025686,NORMAL,3581836,0
-0.32566845,0.43022498,1.2657633,NORMAL,3581836,0
0.000631094,0.39010757,-0.8281784,NORMAL,3581837,0
1.2975018,0.03899914,2.526945,NORMAL,3581837,0
-0.64859545,0.6222975,-0.57079506,NORMAL,3581838,0
0.8033004,-0.20223112,-2.5266414,NORMAL,3581839,0
-0.5593376,0.5207645,-1.5903459,NORMAL,3581839,0
0.30440903,0.46616894,-0.74984837,NORMAL,3581840,0
-0.00793457,0.005592048,-1.5888295,NORMAL,3581840,0
-0.36268735,0.041207254,-0.6900797,NORMAL,3581841,0
-0.28960586,0.5059523,1.8830795,NORMAL,3581841,0
-0.88945293,-0.83640265,0.6699171,NORMAL,3581842,0
0.68453455,0.28842375,0.6040611,NORMAL,3581842,0
2.5089524,1.812119,-1.4902163,NORMAL,3581843,0
0.78901875,1.1138936,-1.5653076,NORMAL,3581843,0
0.29153407,0.10000637,0.2806492,NORMAL,3581844,0
0.7734021,0.6709324,-1.568533,NORMAL,3581844,0
-0.07163334,0.9764384,-0.26089287,NORMAL,3581845,0
-0.91495967,1.0541723,0.54934216,NORMAL,3581846,0
0.20794773,-0.43980244,0.7917261,NORMAL,3581846,0
0.89963675,-1.2510958,1.212842,NORMAL,3581847,0
0.06488228,0.17256615,-1.2715492,NORMAL,3581847,0
-0.029850483,-1.2884343,4.906192,NORMAL,3581848,0
1.5699337,0.19490254,1.7158489,NORMAL,3581848,0
0.040717363,-0.3426364,-0.5512476,NORMAL,3581849,0
-1.2269511,-0.5976982,-0.06204319,NORMAL,3581849,0
-0.7989179,-0.11568266,-0.28425312,NORMAL,3581850,0
0.462615,-0.32989752,1.3358593,NORMAL,3581850,0
-0.09727144,0.57977724,0.79787636,NORMAL,3581851,0
0.23294139,0.6971167,1.0552568,NORMAL,3581851,0
0.83166385,-0.07652971,-0.36061478,NORMAL,3581852,0
0.4358518,-0.6372194,0.55669403,NORMAL,3581853,0
0.2558267,0.3026677,0.5458555,NORMAL,3581853,0
-0.9075968,-1.2297766,1.8519249,NORMAL,3581854,0
-0.06473565,0.11134885,0.64242554,NORMAL,3581854,0
0.19034219,0.7464454,-2.0826454,NORMAL,3581855,0
0.11460757,-0.18059784,-0.26444912,NORMAL,3581855,0
