AccX,AccY,AccZ,Class,Timestamp,brake
-0.29188764,-1.0415342,0.3373127,NORMAL,3581921,0
-0.22603464,-0.5312053,0.018574715,NORMAL,3581921,0
0.058799982,-0.80252695,0.37325382,NORMAL,3581922,0
-0.7985405,-0.42668962,-1.0020752,NORMAL,3581922,0
-0.53823745,-0.30945587,-0.0015459061,NORMAL,3581923,0
-0.5153528,0.3229189,-0.027294159,NORMAL,3581923,0
-0.42762697,0.2944883,0.10162735,NORMAL,3581924,0
-0.031713493,-0.08391827,-0.15555286,NORMAL,3581924,0
0.344795,-0.03533107,-0.075208664,NORMAL,3581925,0
0.8982495,0.028264463,-0.26040077,NORMAL,3581925,0
2.5152426,-1.4317896,0.3301115,NORMAL,3581926,0
0.66863656,-0.9365903,-0.8662405,NORMAL,3581927,0
0.093574286,0.75457877,-2.3041115,NORMAL,3581927,0
-0.3275652,-1.4359556,-0.73935795,NORMAL,3581928,0
-0.057436705,0.9079493,1.5271358,NORMAL,3581928,0
0.6734171,-2.16608,2.2836838,NORMAL,3581929,0
0.20289707,-0.65013266,-0.74814224,NORMAL,3581929,0
-0.5614152,-0.15944195,0.63160133,NORMAL,3581930,0
-0.91252375,-0.29998893,-0.71045685,NORMAL,3581930,0
-0.109808445,1.3911144,0.9050455,NORMAL,3581931,0
-1.922281,0.26151702,0.81701946,NORMAL,3581931,0
-0.63623285,1.1276133,-0.5098686,NORMAL,3581932,0
-1.6712124,0.101218164,1.5529861,NORMAL,3581932,0
-0.907002,-1.1735969,0.6423836,NORMAL,3581933,0
-1.9098209,0.16365415,-0.09655571,NORMAL,3581934,0
-1.0430788,-0.26890445,1.0764198,NORMAL,3581934,0
-0.7651744,-0.5213484,-0.060153008,NORMAL,3581935,0
-0.400496,-0.5043357,-0.6483774,NORMAL,3581935,0
-0.20211792,-1.3634696,0.6128807,NORMAL,3581936,0
0.50870955,-2.3056333,1.3682127,NORMAL,3581936,0
-0.5754907,-0.6420709,0.29804993,NORMAL,3581937,0
0.1607877,0.026787877,-0.04210186,NORMAL,3581937,0
0.5972079,0.01051259,-0.18875217,NORMAL,3581938,0
-0.36864388,-0.08297765,-0.11356926,NORMAL,3581938,0
0.18407774,0.6053978,0.79770756,NORMAL,3581939,0
0.3320011,1.0934865,0.24692535,NORMAL,3581940,0
-1.0740231,0.49058187,1.1653833,NORMAL,3581940,0
-0.14754963,0.17769188,-0.24219131,NORMAL,3581941,0
1.0301888,0.40738815,0.070752144,NORMAL,3581941,0
1.095551,1.1317163,-0.3211527,NORMAL,3581942,0
0.1641891,0.006551087,0.24252892,NORMAL,3581942,0
-0.564914,0.6863041,0.37143898,NORMAL,3581943,0
0.4898994,1.1407373,-0.11038113,NORMAL,3581943,0
-0.048973083,0.7001127,-0.06347942,NORMAL,3581944,0
0.031963706,0.80641913,0.46327877,NORMAL,3581944,0
-0.71170926,0.41846478,-0.83405304,NORMAL,3581945,0
0.12218666,-0.34776318,0.0024223328,NORMAL,3581945,0
-0.41870224,0.05317104,2.2214575,NORMAL,3581946,0
-1.6376058,-1.5124228,0.1487503,NORMAL,3581947,0
0.14603937,-0.3773564,0.24803829,NORMAL,3581947,0
-1.0438817,-2.3658812,2.9794712,NORMAL,3581948,0
1.3606005,-3.578845,0.86953163,NORMAL,3581948,0
-1.4628837,-0.8647557,0.4906807,NORMAL,3581949,0
-1.8697839,0.478813,-0.8221798,NORMAL,3581949,0
-0.51804364,-0.6185088,0.60442543,NORMAL,3581950,0
-1.7938365,-1.7622671,0.47893333,NORMAL,3581950,0
-0.15272486,-0.893272,-0.40758514,NORMAL,3581951,0
-0.5546738,-0.798226,0.4517107,NORMAL,3581951,0
-0.8512211,-2.446064,0.3300352,NORMAL,3581952,0
-0.5101371,-1.2260644,0.9339285,NORMAL,3581952,0
