AccX,AccY,AccZ,Class,Timestamp,brake
-0.24895692,-0.8105042,-0.21813583,NORMAL,3582115,0
-0.41124964,-1.452285,1.0913582,NORMAL,3582116,0
0.9928241,2.514796,0.7272358,NORMAL,3582116,0
-1.8767126,-2.0262408,0.7123985,NORMAL,3582117,0
0.4097569,2.1200528,1.7623367,NORMAL,3582117,0
-2.416565,-0.56537867,2.4046516,NORMAL,3582118,1
-1.1985048,0.34475386,2.8179007,NORMAL,3582118,1
-1.5792127,-1.9549663,-1.5891519,NORMAL,3582119,0
-1.9554365,1.7916133,1.8051109,NORMAL,3582119,0
-1.5841078,1.0412526,1.6226139,NORMAL,3582120,0
-2.686767,-0.26607314,3.078846,NORMAL,3582120,1
-1.1233793,-0.67834413,0.13965702,NORMAL,3582121,1
-1.3444215,-1.1193674,0.3604355,NORMAL,3582121,0
-1.1761224,-0.77823186,0.696002,NORMAL,3582122,0
-1.7316601,-0.95038414,-0.10813236,NORMAL,3582123,0
-1.6344773,-0.6447441,1.2066822,NORMAL,3582123,0
-1.6454118,-1.4659209,1.3414555,NORMAL,3582124,0
-1.642293,-0.60170686,-1.2671633,NORMAL,3582124,0
-0.789094,-0.043475434,-0.723526,NORMAL,3582125,0
-0.98752,-0.092484735,-0.3178196,NORMAL,3582125,0
0.41738105,-0.01581563,-0.22362709,NORMAL,3582126,0
-0.9060594,0.5228156,-0.97780037,NORMAL,3582126,0
-1.1143024,1.2803574,-0.3092413,NORMAL,3582127,0
-1.3889589,-0.5083616,-0.31637955,NORMAL,3582127,0
-1.1750665,-0.7127226,-0.008698463,NORMAL,3582128,0
-1.4542642,0.43722063,0.43524933,NORMAL,3582129,0
-1.0264989,-0.7705251,-0.5992422,NORMAL,3582129,0
1.3039691,1.4073642,2.2061892,NORMAL,3582130,0
-1.6434488,-0.1535056,0.85464096,NORMAL,3582130,0
0.08744979,0.71516687,0.815217,NORMAL,3582131,0
-0.60225725,-0.46419936,-0.5116806,NORMAL,3582131,0
-0.13324142,0.33982992,0.84988594,NORMAL,3582132,0
0.2156558,-0.058944494,-0.30220318,NORMAL,3582132,0
0.74117136,0.9396384,-0.53837204,NORMAL,3582133,0
-0.8237213,-0.1829179,0.70534706,NORMAL,3582133,0
0.27563393,0.8602148,-0.18126011,NORMAL,3582134,0
-0.5688418,0.33157626,-0.09989452,NORMAL,3582134,0
0.2837305,0.5471759,0.0992012,NORMAL,3582135,0
0.14793992,0.41691452,0.33879566,NORMAL,3582136,0
-0.24687171,0.18966982,0.21728802,NORMAL,3582136,0
-1.3046564,0.894517,-0.3625164,NORMAL,3582137,0
-1.7185764,-0.21150875,-1.0614395,NORMAL,3582137,0
-1.7594755,-0.8770875,-0.6062031,NORMAL,3582138,0
-0.74889266,0.29039565,0.06093216,NORMAL,3582138,0
0.60336876,1.5125134,-0.81393814,NORMAL,3582139,0
-0.30998766,1.1479033,-0.43719196,NORMAL,3582139,0
1.6197045,0.18361342,-0.2315979,NORMAL,3582140,0
0.41171062,-0.1767698,-0.6245642,NORMAL,3582140,0
0.7001283,0.07888436,0.43874168,NORMAL,3582141,0
0.4987948,0.4043907,-0.39393997,NORMAL,3582141,0
0.5609641,0.7526165,-0.6458597,NORMAL,3582142,0
0.1784277,0.11691794,0.05216503,NORMAL,3582143,0
0.8763585,-0.65751237,0.43100452,NORMAL,3582143,0
1.0290716,-1.0598958,2.4363527,NORMAL,3582144,0
1.2787864,0.53546023,0.036623955,NORMAL,3582144,0
0.8211496,-0.29855976,0.5797281,NORMAL,3582145,0
-0.48321033,0.1946895,-0.26091957,NORMAL,3582145,0
0.18583965,-0.009531289,0.6730442,NORMAL,3582146,0
0.43719864,-0.60542566,1.2027025,NORMAL,3582146,0
0.8248074,0.4792506,-0.5962744,NORMAL,3582147,0
