AccX,AccY,AccZ,Class,Timestamp,brake
0.4568373,-0.2875158,-0.20781326,NORMAL,3581953,0
-0.13855004,-0.058543324,-0.5648413,NORMAL,3581954,0
0.284276,0.47457635,0.3851347,NORMAL,3581954,0
1.5990479,0.38366675,0.85644627,NORMAL,3581955,0
0.62328863,0.20398295,0.350832,NORMAL,3581955,0
1.4427435,-0.1261189,-1.7974648,NORMAL,3581956,0
1.4641161,0.7626747,-0.62368965,NORMAL,3581956,0
0.4488585,-1.7443461,0.5654316,NORMAL,3581957,0
-0.07701111,-0.92430186,0.24703026,NORMAL,3581957,0
0.1374228,0.11220431,-0.15169334,NORMAL,3581958,0
0.41126227,0.94552314,-0.24467468,NORMAL,3581958,0
0.14207673,-0.37121624,0.5190573,NORMAL,3581959,0
-0.5569669,-0.80011284,1.2094545,NORMAL,3581959,0
-0.19993865,0.43333232,-1.6276379,NORMAL,3581960,0
-0.38921416,-1.069015,-0.57050514,NORMAL,3581961,0
0.4732579,0.34051347,0.37805557,NORMAL,3581961,0
0.29319298,0.19268191,0.14567757,NORMAL,3581962,0
-1.072531,-0.83113647,0.284482,NORMAL,3581962,0
0.117099285,1.1964908,0.15334225,NORMAL,3581963,0
0.036445856,-0.47728482,-0.59800434,NORMAL,3581963,0
0.09764075,-0.5201133,-0.45720482,NORMAL,3581964,0
-0.034880042,-0.34203875,0.36145973,NORMAL,3581964,0
0.3321674,-0.08323842,0.16269875,NORMAL,3581965,0
0.10158324,-0.40463877,-0.07546139,NORMAL,3581965,0
-0.11293006,0.38940006,0.51004505,NORMAL,3581966,0
-0.5971999,1.0624743,-0.18441868,NORMAL,3581967,0
0.52147114,0.5292369,0.43230915,NORMAL,3581967,0
0.71410704,1.6791232,0.6327362,NORMAL,3581968,0
-0.8954813,0.6466949,-0.8552408,NORMAL,3581968,0
-1.1214677,1.2292928,-0.5646105,NORMAL,3581969,0
-0.26859748,-0.38817632,-0.84255505,NORMAL,3581969,0
-0.36955535,-0.77380395,-0.33473873,NORMAL,3581970,0
0.19427443,0.45668578,0.23287392,NORMAL,3581970,0
-0.3366214,1.2297982,1.1876631,NORMAL,3581971,0
0.50029635,1.0094546,0.0069799423,NORMAL,3581971,0
0.14944553,1.7533877,-0.14399147,NORMAL,3581972,0
-0.2985816,1.024201,1.3749132,NORMAL,3581972,0
-1.9584488,-2.573743,1.909379,NORMAL,3581973,0
0.04413879,-1.7667391,1.9661274,NORMAL,3581974,0
0.59396553,-0.051578224,-2.7402616,NORMAL,3581974,0
-0.71120703,-0.08914128,0.61780643,NORMAL,3581975,0
1.102657,-0.14257756,-0.9020567,NORMAL,3581975,0
-0.3029871,-0.59020543,-0.70291233,NORMAL,3581976,0
-0.4702406,-0.5613532,-0.5663576,NORMAL,3581976,0
-0.41078174,-0.892748,-0.2838564,NORMAL,3581977,0
0.16291046,-0.15430644,-2.1830459,NORMAL,3581977,0
0.19354117,0.034735143,-0.39703178,NORMAL,3581978,0
-0.45881522,0.069915324,0.38235092,NORMAL,3581978,0
-0.36224866,1.3725277,-0.6459875,NORMAL,3581979,0
-1.907216,0.15964231,1.862299,NORMAL,3581979,0
-0.50686955,1.3351102,-0.9131155,NORMAL,3581980,0
-1.0642374,-0.6184949,-0.08961487,NORMAL,3581981,0
-0.69829106,0.26956436,-1.0594797,NORMAL,3581981,0
-0.6101984,-0.8844038,-0.224679,NORMAL,3581982,0
0.77752566,0.30503777,1.6295185,NORMAL,3581982,0
0.73080754,0.26767406,0.98848915,NORMAL,3581983,0
1.4776874,1.4848181,-0.047616005,NORMAL,3581983,0
-0.41681814,-1.2963747,-0.5194626,NORMAL,3581984,0
0.22266197,1.7707328,0.23716831,NORMAL,3581984,0
0.5108726,0.43023238,-0.25705528,NORMAL,3581985,0
